Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collecting_institution,collection_date,collector_name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(region_and_locality),host_health_state,host_scientific_name,host_sex,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_capture_status,Sample Name,Sample_Name,SRA_accession,SRA Study,Submitter_Id,Title,host_subject_id
ERR5384581,AMPLICON,assembly,70,70964295,PRJEB43269,SAMEA8158195,12053103,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169522,SAMEA8158195,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158195,cov-100001696346,ERS5844963,ERP127218,cov-100001696346,SARS-Cov2 Haut-de-France samples,220221-53
ERR5384582,AMPLICON,assembly,70,76153648,PRJEB43269,SAMEA8158196,13294070,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169523,SAMEA8158196,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158196,cov-881046170389,ERS5844964,ERP127218,cov-881046170389,SARS-Cov2 Haut-de-France samples,220221-54
ERR5384583,AMPLICON,assembly,70,73016847,PRJEB43269,SAMEA8158197,13196029,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169524,SAMEA8158197,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158197,cov-100001684670,ERS5844965,ERP127218,cov-100001684670,SARS-Cov2 Haut-de-France samples,220221-55
ERR5384584,AMPLICON,assembly,70,58652454,PRJEB43269,SAMEA8158198,9640412,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169525,SAMEA8158198,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158198,cov-100001685192,ERS5844966,ERP127218,cov-100001685192,SARS-Cov2 Haut-de-France samples,220221-56
ERR5384585,AMPLICON,assembly,71,62310440,PRJEB43269,SAMEA8158199,10649044,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169526,SAMEA8158199,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158199,cov-100001691254,ERS5844967,ERP127218,cov-100001691254,SARS-Cov2 Haut-de-France samples,220221-57
ERR5384586,AMPLICON,assembly,71,86263777,PRJEB43269,SAMEA8158200,14040575,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169527,SAMEA8158200,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158200,cov-100001691281,ERS5844968,ERP127218,cov-100001691281,SARS-Cov2 Haut-de-France samples,220221-58
ERR5384587,AMPLICON,assembly,70,80667787,PRJEB43269,SAMEA8158201,13724765,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169528,SAMEA8158201,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158201,cov-100001696433,ERS5844969,ERP127218,cov-100001696433,SARS-Cov2 Haut-de-France samples,220221-59
ERR5384588,AMPLICON,assembly,70,69377288,PRJEB43269,SAMEA8158202,13747573,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169529,SAMEA8158202,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158202,cov-881046170397,ERS5844970,ERP127218,cov-881046170397,SARS-Cov2 Haut-de-France samples,220221-60
ERR5384589,AMPLICON,assembly,70,91702851,PRJEB43269,SAMEA8158203,15170384,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169530,SAMEA8158203,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158203,cov-100001684686,ERS5844971,ERP127218,cov-100001684686,SARS-Cov2 Haut-de-France samples,220221-61
ERR5384590,AMPLICON,assembly,70,103824855,PRJEB43269,SAMEA8158204,18279256,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169531,SAMEA8158204,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158204,cov-100001685212,ERS5844972,ERP127218,cov-100001685212,SARS-Cov2 Haut-de-France samples,220221-62
ERR5384591,AMPLICON,assembly,71,75406532,PRJEB43269,SAMEA8158205,13067632,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169532,SAMEA8158205,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158205,cov-100001691255,ERS5844973,ERP127218,cov-100001691255,SARS-Cov2 Haut-de-France samples,220221-63
ERR5384592,AMPLICON,assembly,71,96456598,PRJEB43269,SAMEA8158206,15725208,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169533,SAMEA8158206,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158206,cov-100001691282,ERS5844974,ERP127218,cov-100001691282,SARS-Cov2 Haut-de-France samples,220221-64
ERR5384593,AMPLICON,assembly,70,98441570,PRJEB43269,SAMEA8158207,16645821,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169534,SAMEA8158207,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158207,cov-100001696437,ERS5844975,ERP127218,cov-100001696437,SARS-Cov2 Haut-de-France samples,220221-65
ERR5384594,AMPLICON,assembly,71,78823039,PRJEB43269,SAMEA8158208,13621847,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169535,SAMEA8158208,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158208,cov-881046170399,ERS5844976,ERP127218,cov-881046170399,SARS-Cov2 Haut-de-France samples,220221-66
ERR5384595,AMPLICON,assembly,70,94312669,PRJEB43269,SAMEA8158209,15578928,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169536,SAMEA8158209,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158209,cov-100001684697,ERS5844977,ERP127218,cov-100001684697,SARS-Cov2 Haut-de-France samples,220221-67
ERR5384596,AMPLICON,assembly,70,79286713,PRJEB43269,SAMEA8158210,14260698,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169537,SAMEA8158210,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158210,cov-100001685219,ERS5844978,ERP127218,cov-100001685219,SARS-Cov2 Haut-de-France samples,220221-68
ERR5384597,AMPLICON,assembly,71,75691842,PRJEB43269,SAMEA8158211,13005095,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169538,SAMEA8158211,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158211,cov-100001691256,ERS5844979,ERP127218,cov-100001691256,SARS-Cov2 Haut-de-France samples,220221-69
ERR5384598,AMPLICON,assembly,71,90025423,PRJEB43269,SAMEA8158212,14548804,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169539,SAMEA8158212,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158212,cov-100001691283,ERS5844980,ERP127218,cov-100001691283,SARS-Cov2 Haut-de-France samples,220221-70
ERR5384599,AMPLICON,assembly,70,122419773,PRJEB43269,SAMEA8158213,20167817,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169540,SAMEA8158213,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158213,cov-100001698457,ERS5844981,ERP127218,cov-100001698457,SARS-Cov2 Haut-de-France samples,220221-71
ERR5384600,AMPLICON,assembly,71,48435531,PRJEB43269,SAMEA8158214,8150618,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169541,SAMEA8158214,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158214,cov-881046170402,ERS5844982,ERP127218,cov-881046170402,SARS-Cov2 Haut-de-France samples,220221-72
ERR5384601,AMPLICON,assembly,70,92579383,PRJEB43269,SAMEA8158215,16712884,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169542,SAMEA8158215,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158215,cov-100001684718,ERS5844983,ERP127218,cov-100001684718,SARS-Cov2 Haut-de-France samples,220221-73
ERR5384602,AMPLICON,assembly,70,80779058,PRJEB43269,SAMEA8158216,15270724,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169543,SAMEA8158216,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158216,cov-100001685223,ERS5844984,ERP127218,cov-100001685223,SARS-Cov2 Haut-de-France samples,220221-74
ERR5384603,AMPLICON,assembly,71,75169346,PRJEB43269,SAMEA8158217,12382929,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169544,SAMEA8158217,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158217,cov-100001691257,ERS5844985,ERP127218,cov-100001691257,SARS-Cov2 Haut-de-France samples,220221-75
ERR5384604,AMPLICON,assembly,71,79151017,PRJEB43269,SAMEA8158218,13641410,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169545,SAMEA8158218,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158218,cov-100001691291,ERS5844986,ERP127218,cov-100001691291,SARS-Cov2 Haut-de-France samples,220221-76
ERR5384605,AMPLICON,assembly,71,88242538,PRJEB43269,SAMEA8158219,16882868,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169546,SAMEA8158219,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158219,cov-100001698474,ERS5844987,ERP127218,cov-100001698474,SARS-Cov2 Haut-de-France samples,220221-77
ERR5384606,AMPLICON,assembly,71,69420551,PRJEB43269,SAMEA8158220,12720043,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169547,SAMEA8158220,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158220,cov-881046170403,ERS5844988,ERP127218,cov-881046170403,SARS-Cov2 Haut-de-France samples,220221-78
ERR5384607,AMPLICON,assembly,70,88004547,PRJEB43269,SAMEA8158221,14588644,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169548,SAMEA8158221,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158221,cov-100001684738,ERS5844989,ERP127218,cov-100001684738,SARS-Cov2 Haut-de-France samples,220221-79
ERR5384608,AMPLICON,assembly,70,98127577,PRJEB43269,SAMEA8158222,17296974,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169549,SAMEA8158222,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158222,cov-100001685264,ERS5844990,ERP127218,cov-100001685264,SARS-Cov2 Haut-de-France samples,220221-80
ERR5384609,AMPLICON,assembly,70,69409929,PRJEB43269,SAMEA8158223,11481372,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169550,SAMEA8158223,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158223,cov-100001691258,ERS5844991,ERP127218,cov-100001691258,SARS-Cov2 Haut-de-France samples,220221-81
ERR5384610,AMPLICON,assembly,71,90061419,PRJEB43269,SAMEA8158224,15040652,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169551,SAMEA8158224,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158224,cov-100001691292,ERS5844992,ERP127218,cov-100001691292,SARS-Cov2 Haut-de-France samples,220221-82
ERR5384611,AMPLICON,assembly,70,91763426,PRJEB43269,SAMEA8158225,15705161,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"bam,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169552,SAMEA8158225,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158225,cov-100001699004,ERS5844993,ERP127218,cov-100001699004,SARS-Cov2 Haut-de-France samples,220221-83
ERR5384612,AMPLICON,assembly,71,77286156,PRJEB43269,SAMEA8158226,12938488,UMR 1283/8199,"Synlab\, Haut-de-France",2021-02-22,not provided,public,"sra,bam","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2021-04-22,2021-04-22,2021-03-01,2021-03-01,ERX5169553,SAMEA8158226,France,Europe,France,Haut-de-France,not provided,Homo sapiens,not provided,UMR 1283/8199,UMR 1283/8199,2021-04-22T00:30:37Z,2021-03-01T15:09:17Z,public,NextSeq 500,unspecified,SINGLE,PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,ILLUMINA,2021-04-23T00:00:00Z,active surveillance in response to outbreak,SAMEA8158226,cov-881046170420,ERS5844994,ERP127218,cov-881046170420,SARS-Cov2 Haut-de-France samples,220221-84
